X;Y;FECHA;CALLE;NUMERO;M2;DOLARES;U_S_M2;FOT;COTIZ;BARRIOS;COMUNA;DIRECCION_NORMALIZADA;CODIGO_POSTAL;CODIGO_POSTAL_ARGENTINO
-34.57571414413734;-58.494912489326715;27/12/2016;RIVERA, PEDRO I., DR.;5700;159;350000;2201,3;3; ;VILLA URQUIZA;COMUNA 12;RIVERA, PEDRO I., DR. 5700;1431;C1431BVX
-34.57654329059438;-58.49642207040776; ;RIVERA, PEDRO I., DR.;5800;233;390000;1673,8;3; ;VILLA URQUIZA;COMUNA 12;RIVERA, PEDRO I., DR. 5800;1431;C1431BVZ
-34.57654329059438;-58.49642207040776; ;RIVERA, PEDRO I., DR.;5800;400;665000;1662,5;3; ;VILLA URQUIZA;COMUNA 12;RIVERA, PEDRO I., DR. 5800;1431;C1431BVZ
 ; ;27/12/2016;ROBLA, JUAN F., DE LA;900;119;350000;2941,2;0; ;FLORES;COMUNA 7; ; ; 
-34.59912207199126;-58.4279789670621; ;ROCAMORA;4500;356;850000;2387,6;0; ;ALMAGRO;COMUNA 5;ROCAMORA 4500;1184;C1184ABJ
-34.591413985711945;-58.452757425120254;26/12/2016;RODNEY;354;711;949000;1334,7;0; ;CHACARITA;COMUNA 15;RODNEY 354;1427;C1427BNH
 ; ; ;RODO, JOSE E.;3700;314;400000;1273,9;3,5; ;PARQUE AVELLANEDA;COMUNA 9; ; ; 
-34.603178234684336;-58.390898355968666;29/12/2016;RODRIGUEZ PEÑA;500;221;1000000;4524,9;0; ;SAN NICOLAS;COMUNA 1;RODRIGUEZ PEÑA 500;1020;C1020ADJ
-34.60679162883151;-58.39079342636497;26/12/2016;RODRIGUEZ PEÑA;200;713;890000;1248,2;5; ;SAN NICOLAS;COMUNA 1;RODRIGUEZ PEÑA 200;1020;C1020ADD
-34.6070147000294;-58.44904427005143;26/12/2016;RODRIGUEZ, MANUEL A., GENERAL;1300;280;550000;1964,3;0; ;CABALLITO;COMUNA 6;RODRIGUEZ, MANUEL A., GENERAL 1300;1416;C1416CMD
 ; ; ;RODRIGUEZ, MANUEL A., GRAL;1100;334;730000;2185,6;0; ;CABALLITO;COMUNA 6; ; ; 
-34.632527958279375;-58.36240920068967; ;RODRIGUEZ, MARTIN;500;332;145000;436,7;0; ;BOCA;COMUNA 4;RODRIGUEZ, MARTIN 500;1159;C1159ADB
-34.61648075232831;-58.44317738803743;26/12/2016;ROJAS;400;231;450000;1948,1;3,5; ;CABALLITO;COMUNA 6;ROJAS 400;1405;C1405ABD
-34.616628961760775;-58.44301867196719;26/12/2016;ROJAS;377;326;590000;1809,8;0; ;CABALLITO;COMUNA 6;ROJAS 377;1405;C1405ABC
-34.632565273756434;-58.38879760773722; ;RONDEAU;1700;133;150000;1127,8;0; ;CONSTITUCION;COMUNA 1;RONDEAU 1700;1130;C1130ACD
-34.63520728884846;-58.40227201602873; ;RONDEAU;2800;327;440000;1345,6;0; ;PARQUE PATRICIOS;COMUNA 4;RONDEAU 2800;1262;C1262ABJ
-34.63593937044776;-58.40562831052873; ;RONDEAU;3000;518;550000;1061,8;0; ;PARQUE PATRICIOS;COMUNA 4;RONDEAU 3000;1262;C1262ABN
-34.637144325392335;-58.41343017328042;29/12/2016;RONDEAU;3500;357;450000;1260,5;0; ;BOEDO;COMUNA 5;RONDEAU 3500;1262;C1262ABX
-34.5755237506505;-58.49036001891952;27/12/2016;ROOSEVELT FRANKLIN D. AV.;5400;815;1750000;2147,2;0; ;VILLA URQUIZA;COMUNA 12;ROOSEVELT FRANKLIN D. AV. 5400;1431;C1431BZL
-34.57611703528083;-58.49145252073005; ;ROOSEVELT FRANKLIN D. AV.;5500;277;504000;1819,5;3; ;VILLA URQUIZA;COMUNA 12;ROOSEVELT FRANKLIN D. AV. 5500;1431;C1431BZN
-34.620174334086286;-58.43853861315382;22/12/2016;ROSARIO;700;991;3600000;3632,7;0; ;CABALLITO;COMUNA 6;ROSARIO 700;1424;C1424CCN
-34.581853157689316;-58.46180134463277; ;ROSETI;1400;313;380000;1214,1;2; ;VILLA ORTUZAR;COMUNA 15;ROSETI 1400;1427;C1427BWB
-34.58188812334269;-58.46042154112242; ;ROSETI;1300;226;370000;1637,2;2; ;CHACARITA;COMUNA 15;ROSETI 1300;1427;C1427BVZ
-34.58192191056546;-58.45830493159916; ;ROSETI;1100;278;360000;1295;2; ;CHACARITA;COMUNA 15;ROSETI 1100;1427;C1427BVV
-34.586434833823986;-58.44598505978543;28/12/2016;ROSETI;56;1796;5000000;2784;0; ;CHACARITA;COMUNA 15;ROSETI 56;1427;C1427BVB
-34.671646605545;-58.48632402187666; ;RUCCI, JOSE IGNACIO;3400;485;120000;247,4;0; ;VILLA LUGANO;COMUNA 8;RUCCI, JOSE IGNACIO 3400;1439;C1439FVF
-34.62860507106303;-58.51739982521755; ;RUIZ DE LOS LLANOS;1200;150;290000;1933,3;0; ;VERSALLES;COMUNA 10;RUIZ DE LOS LLANOS 1200;1408;C1408CMR
-34.54455500926626;-58.47141824478776; ;RUIZ HUIDOBRO;2400;626;650000;1038,3;4; ;NUÑEZ;COMUNA 13;RUIZ HUIDOBRO 2400;1429;C1429DNL
-34.544968046470146;-58.472607939979724; ;RUIZ HUIDOBRO;2500;366;580000;1584,7;1,6; ;SAAVEDRA;COMUNA 12;RUIZ HUIDOBRO 2500;1429;C1429DNN
-34.546015073219465;-58.47575384119819; ;RUIZ HUIDOBRO;2800;187;380000;2032,1;1,6; ;SAAVEDRA;COMUNA 12;RUIZ HUIDOBRO 2800;1429;C1429DNT
-34.547641297717725;-58.48031570277371; ;RUIZ HUIDOBRO;3200;295;350000;1186,4;1,6; ;SAAVEDRA;COMUNA 12;RUIZ HUIDOBRO 3200;1429;C1429DOB
-34.55335691542538;-58.490988854335114; ;RUIZ HUIDOBRO AV.;4400;225;280000;1244,4;1,6; ;SAAVEDRA;COMUNA 12;RUIZ HUIDOBRO AV. 4400;1430;C1430CKO
-34.554333289526404;-58.492832192796094; ;RUIZ HUIDOBRO AV.;4600;78;325000;4166,7;0; ;SAAVEDRA;COMUNA 12;RUIZ HUIDOBRO AV. 4600;1430;C1430CKQ
-34.58777964737322;-58.42856196445506;28/12/2016;RUSSEL;5000;195;600000;3076,9;0; ;PALERMO;COMUNA 14;RUSSEL 5000;1414;C1414BRB
-34.61443221413093;-58.402977068173485; ;SAAVEDRA;400;239;325000;1359,8;3,5; ;BALVANERA;COMUNA 3;SAAVEDRA 400;1083;C1083ACH
-34.61968370861595;-58.4021143967217;04/01/2017;SAAVEDRA;900;215;230000;1069,8;0; ;SAN CRISTOBAL;COMUNA 3;SAAVEDRA 900;1229;C1229ACH
-34.61968370861595;-58.4021143967217;04/01/2017;SAAVEDRA;900;999;1400000;1401,4;0; ;SAN CRISTOBAL;COMUNA 3;SAAVEDRA 900;1229;C1229ACH
-34.640295869761175;-58.41597731850992;29/12/2016;SAENZ AV.;100;252;400000;1587,3;0; ;NUEVA POMPEYA;COMUNA 4;SAENZ AV. 100;1437;C1437DNN
-34.640295869761175;-58.41597731850992; ;SAENZ AV.;100;878;2200000;2505,7;0; ;NUEVA POMPEYA;COMUNA 4;SAENZ AV. 100;1437;C1437DNN
-34.64139487792134;-58.41599829801205; ;SAENZ AV.;200;284;450000;1584,5;0; ;NUEVA POMPEYA;COMUNA 4;SAENZ AV. 200;1437;C1437DNO
-34.64821243979343;-58.41608804545507; ;SAENZ AV.;700;815;1750000;2147,2;0; ;NUEVA POMPEYA;COMUNA 4;SAENZ AV. 700;1437;C1437DNT
-34.615364578012255;-58.38745682372918; ;SAENZ PEÑA, LUIS, PRES.;600;327;475000;1452,6;4; ;MONSERRAT;COMUNA 1;SAENZ PEÑA, LUIS, PRES. 600;1110;C1110AAL
-34.61951638204163;-58.3873188939495;28/12/2016;SAENZ PEÑA, LUIS, PRES.;966;325;499000;1535,4;0; ;CONSTITUCION;COMUNA 1;SAENZ PEÑA, LUIS, PRES. 966;1110;C1110AAT
-34.61983520408586;-58.38729001732053; ;SAENZ PEÑA, LUIS, PRES.;1000;282;350000;1241,1;4,2; ;CONSTITUCION;COMUNA 1;SAENZ PEÑA, LUIS, PRES. 1000;1110;C1110AAT
-34.62350711078568;-58.38722747629896;26/12/2016;SAENZ PEÑA, LUIS, PRES.;1285;295;339000;1149,2;3; ;CONSTITUCION;COMUNA 1;SAENZ PEÑA, LUIS, PRES. 1285;1135;C1135ABA
-34.62475373548316;-58.38714481788634;26/12/2016;SAENZ PEÑA, LUIS, PRES.;1400;325;180000;553,8;0; ;CONSTITUCION;COMUNA 1;SAENZ PEÑA, LUIS, PRES. 1400;1135;C1135ABD
-34.66486461054479;-58.51200438482808; ;SALADILLO;2400;300;160000;533,3;0; ;MATADEROS;COMUNA 9;SALADILLO 2400;1440;C1440FFV
 ; ; ;SALCEDO;2600;330;270000;818,2;0; ;PARQUE PATRICIOS;COMUNA 4; ; ; 
-34.631881195973364;-58.406102171125774; ;SALCEDO;3000;215;380000;1767,4;0; ;PARQUE PATRICIOS;COMUNA 4;SALCEDO 3000;1259;C1259ABH
-34.63298158175577;-58.4113583425554; ;SALCEDO;3300;345;320000;927,5;1,6; ;PARQUE PATRICIOS;COMUNA 4;SALCEDO 3300;1259;C1259ABN
-34.59962300969824;-58.419078999755115; ;SALGUERO, JERONIMO;900;224;450000;2008,9;3; ;ALMAGRO;COMUNA 5;SALGUERO, JERONIMO 900;1177;C1177AEP
-34.60980456043612;-58.41996218118617; ;SALGUERO, JERONIMO;100;1047;1300000;1241,6;4; ;ALMAGRO;COMUNA 5;SALGUERO, JERONIMO 100;1177;C1177ADB
 ; ; ;SALOM;300;261;150000;574,7;3,8; ;BARRACAS;COMUNA 4; ; ; 
-34.61082414960475;-58.38333668826041; ;SALTA;200;1300;1190000;915,4;5; ;MONSERRAT;COMUNA 1;SALTA 200;1074;C1074AAD
-34.62090426408574;-58.382928871740646; ;SALTA;1100;604;550000;910,6;0; ;CONSTITUCION;COMUNA 1;SALTA 1100;1074;C1074AAV
-34.647997302958295;-58.37855696146566; ;SAN ANTONIO;500;353;320000;906,5;0; ;BARRACAS;COMUNA 4;SAN ANTONIO 500;1276;C1276ADD
-34.60389165818668;-58.46595690390413;02/01/2017;SAN BLAS;1700;333;580000;1741,7;3; ;VILLA GRAL. MITRE;COMUNA 11;SAN BLAS 1700;1416;C1416EFB
-34.60507492565761;-58.468710182273014;02/01/2017;SAN BLAS;1900;343;380000;1107,9;0; ;VILLA GRAL. MITRE;COMUNA 11;SAN BLAS 1900;1416;C1416EFF
-34.61133135700901;-58.48118815956492; ;SAN BLAS;2900;255;450000;1764,7;3,5; ;VILLA SANTA RITA;COMUNA 11;SAN BLAS 2900;1416;C1416EFZ
-34.543029039780194;-58.47405991955353;28/12/2016;SAN ISIDRO LABRADOR AV.;4552;375;720000;1920;1,6; ;SAAVEDRA;COMUNA 12;SAN ISIDRO LABRADOR AV. 4552;1429;C1429ADT
-34.609859699538866;-58.38620094747181; ;SAN JOSE;100;248;350000;1411,3;2; ;MONSERRAT;COMUNA 1;SAN JOSE 100;1076;C1076AAB
-34.610960872787764;-58.38619758768234;26/12/2016;SAN JOSE;189;245;550000;2244,9;0; ;MONSERRAT;COMUNA 1;SAN JOSE 189;1076;C1076AAC
-34.619771942519044;-58.38579410900929; ;SAN JOSE;1000;291;360000;1237,1;4; ;CONSTITUCION;COMUNA 1;SAN JOSE 1000;1076;C1076AAT
-34.619771942519044;-58.38579410900929; ;SAN JOSE;1000;350;320000;914,3;4,2; ;CONSTITUCION;COMUNA 1;SAN JOSE 1000;1076;C1076AAT
-34.62601255350681;-58.385715461223214; ;SAN JOSE;1500;378;295000;780,4;3; ;CONSTITUCION;COMUNA 1;SAN JOSE 1500;1136;C1136AAF
-34.626964291531614;-58.385689102732165;26/12/2016;SAN JOSE;1600;1312;2400000;1829,3;0; ;CONSTITUCION;COMUNA 1;SAN JOSE 1600;1136;C1136AAH
-34.626964291531614;-58.385689102732165;26/12/2016;SAN JOSE;1600;2796;5400000;1931,3;0; ;CONSTITUCION;COMUNA 1;SAN JOSE 1600;1136;C1136AAH
-34.62266222296297;-58.43784491806007;26/12/2016;SAN JOSE DE CALASANZ;304;315;530000;1682,5;3,5; ;CABALLITO;COMUNA 6;SAN JOSE DE CALASANZ 304;1424;C1424AHH
-34.62840541645752;-58.437135624285304; ;SAN JOSE DE CALASANZ;800;605;1190000;1966,9;3,5; ;CABALLITO;COMUNA 6;SAN JOSE DE CALASANZ 800;1424;C1424AHP
-34.63075736951732;-58.43663399922561;28/12/2016;SAN JOSE DE CALASANZ;1000;326;260000;797,5;1,6; ;PARQUE CHACABUCO;COMUNA 7;SAN JOSE DE CALASANZ 1000;1424;C1424AHT
-34.622146631867835;-58.37709021851695;04/01/2017;SAN JUAN AV.;800;430;750000;1744,2;0; ;SAN TELMO;COMUNA 1;SAN JUAN AV. 800;1147;C1147AAS
-34.622156213879705;-58.381411781317496;26/12/2016;SAN JUAN AV.;1100;817;1800000;2203,2;0; ;CONSTITUCION;COMUNA 1;SAN JUAN AV. 1100;1147;C1147AAV
-34.62269219779776;-58.392225097215714;04/01/2017;SAN JUAN AV.;1845;550;1800000;3272,7;0; ;SAN CRISTOBAL;COMUNA 3;SAN JUAN AV. 1845;1232;C1232AAA
-34.62329351884526;-58.39767886243905; ;SAN JUAN AV.;2300;500;500000;1000;0; ;SAN CRISTOBAL;COMUNA 3;SAN JUAN AV. 2300;1232;C1232AAR
-34.62347873358966;-58.39912921665097; ;SAN JUAN AV.;2400;500;1600000;3200;5; ;SAN CRISTOBAL;COMUNA 3;SAN JUAN AV. 2400;1232;C1232AAS
-34.62503321527717;-58.41197316609166; ;SAN JUAN AV.;3300;505;1200000;2376,2;0; ;SAN CRISTOBAL;COMUNA 3;SAN JUAN AV. 3300;1233;C1233ABP
-34.62572333870843;-58.417557602508325;22/12/2016;SAN JUAN AV.;3700;355;650000;1831;0; ;BOEDO;COMUNA 5;SAN JUAN AV. 3700;1233;C1233ABT
-34.654310859396865;-58.47758268253227;02/01/2017;SAN JUAN BAUTISTA DE LA SALLE AV.;2100;243;140000;576,1;0; ;PARQUE AVELLANEDA;COMUNA 9;SAN JUAN BAUTISTA DE LA SALLE AV. 2100;1407;C1407JCH
-34.59923656309735;-58.4134403469273; ;SAN LUIS;3400;144;320000;2222,2;1,6; ;ALMAGRO;COMUNA 5;SAN LUIS 3400;1186;C1186ACN
-34.59923656309735;-58.4134403469273; ;SAN LUIS;3400;150;270000;1800;1,6; ;ALMAGRO;COMUNA 5;SAN LUIS 3400;1186;C1186ACN
-34.60105157833694;-58.37403191780328;26/12/2016;SAN MARTIN;600;400;2300000;5750;0; ;SAN NICOLAS;COMUNA 1;SAN MARTIN 600;1004;C1004AAL
-34.59563124129916;-58.50065590765403; ;SAN MARTIN AV.;6000;312;650000;2083,3;0; ;VILLA DEVOTO;COMUNA 11;SAN MARTIN AV. 6000;1419;C1419IBP
-34.597049620421075;-58.494611891320005;27/12/2016;SAN MARTIN AV.;5500;204;450000;2205,9;0; ;VILLA DEL PARQUE;COMUNA 11;SAN MARTIN AV. 5500;1417;C1417DTO
-34.59938713043207;-58.47965359102807;27/12/2016;SAN MARTIN AV.;4100;375;575000;1533,3;0; ;VILLA DEL PARQUE;COMUNA 11;SAN MARTIN AV. 4100;1417;C1417DSN
-34.59938713043207;-58.47965359102807; ;SAN MARTIN AV.;4100;372;590000;1586;0; ;VILLA DEL PARQUE;COMUNA 11;SAN MARTIN AV. 4100;1417;C1417DSN
-34.601442064628856;-58.47118674336567; ;SAN MARTIN AV.;3400;560;600000;1071,4;5; ;PATERNAL;COMUNA 15;SAN MARTIN AV. 3400;1416;C1416CSV
-34.602458122713834;-58.466908411335936; ;SAN MARTIN AV.;3000;301;590001;1960,1;5; ;VILLA GRAL. MITRE;COMUNA 11;SAN MARTIN AV. 3000;1416;C1416CSR
-34.60268040275409;-58.466011276902705;28/12/2016;SAN MARTIN AV.;2900;2005;5000000;2493,8;0; ;VILLA GRAL. MITRE;COMUNA 11;SAN MARTIN AV. 2900;1416;C1416CSQ
-34.60421586759909;-58.459951218018524; ;SAN MARTIN AV.;2300;578;2000000;3460,2;5; ;VILLA GRAL. MITRE;COMUNA 11;SAN MARTIN AV. 2300;1416;C1416CRX
-34.605773317303445;-58.453933410724346;26/12/2016;SAN MARTIN AV.;1800;341;800000;2346;0; ;CABALLITO;COMUNA 6;SAN MARTIN AV. 1800;1416;C1416CRS
-34.605773317303445;-58.453933410724346;26/12/2016;SAN MARTIN AV.;1800;357;720000;2016,8;0; ;CABALLITO;COMUNA 6;SAN MARTIN AV. 1800;1416;C1416CRS
-34.606031162150266;-58.45288522631522;26/12/2016;SAN MARTIN AV.;1700;358;700000;1955,3;0; ;CABALLITO;COMUNA 6;SAN MARTIN AV. 1700;1416;C1416CRR
-34.610806757768614;-58.497263221849735; ;SAN NICOLAS;2400;397;450000;1133,5;3; ;VILLA DEL PARQUE;COMUNA 11;SAN NICOLAS 2400;1417;C1417AOF
-34.622191494106616;-58.484324777582835; ;SAN NICOLAS;1100;344;380000;1104,7;3; ;VILLA SANTA RITA;COMUNA 11;SAN NICOLAS 1100;1407;C1407DCT
-34.632032387294466;-58.46892924318341; ;SAN PEDRITO AV.;100;216;500000;2314,8;0; ;FLORES;COMUNA 7;SAN PEDRITO AV. 100;1406;C1406EXN
-34.63433543762728;-58.46790087965623;27/12/2016;SAN PEDRITO AV.;300;554;690000;1245,5;0; ;FLORES;COMUNA 7;SAN PEDRITO AV. 300;1406;C1406EXP
-34.635395498225414;-58.467429366280385; ;SAN PEDRITO AV.;400;375;395000;1053,3;1,2; ;FLORES;COMUNA 7;SAN PEDRITO AV. 400;1406;C1406EXQ
-34.63890276760484;-58.46588658894978;27/12/2016;SAN PEDRITO AV.;700;174;120000;689,7;1,5; ;FLORES;COMUNA 7;SAN PEDRITO AV. 700;1406;C1406EXT
-34.65350206830847;-58.48573806635903;27/12/2016;SAN PEDRO;5000;1081;490000;453,3;0; ;MATADEROS;COMUNA 9;SAN PEDRO 5000;1440;C1440BDB
-34.608499664545604;-58.50874798938581;27/12/2016;SANABRIA;3100;400;460000;1150;0; ;VILLA DEVOTO;COMUNA 11;SANABRIA 3100;1417;C1417AZT
-34.61441138170911;-58.50351760337144;27/12/2016;SANABRIA;2400;416;450000;1081,7;3; ;MONTE CASTRO;COMUNA 10;SANABRIA 2400;1417;C1417AZF
-34.61441138170911;-58.50351760337144;02/01/2017;SANABRIA;2400;405;550000;1358;3; ;MONTE CASTRO;COMUNA 10;SANABRIA 2400;1417;C1417AZF
-34.61441138170911;-58.50351760337144; ;SANABRIA;2400;413;450000;1089,6;3; ;MONTE CASTRO;COMUNA 10;SANABRIA 2400;1417;C1417AZF
-34.60564038819195;-58.46672026190931; ;SANCHEZ;2000;591;550000;930,6;0; ;VILLA GRAL. MITRE;COMUNA 11;SANCHEZ 2000;1416;C1416BQF
-34.59690448924115;-58.413074636636104;28/12/2016;SANCHEZ DE BUSTAMANTE;1200;142;620000;4366,2;4,2; ;RECOLETA;COMUNA 2;SANCHEZ DE BUSTAMANTE 1200;1173;C1173ABV
-34.604096723168034;-58.414584464917255; ;SANCHEZ DE BUSTAMANTE;500;217;650000;2995,4;0; ;ALMAGRO;COMUNA 5;SANCHEZ DE BUSTAMANTE 500;1173;C1173ABH
-34.60723679637818;-58.41478050971269;22/12/2016;SANCHEZ DE BUSTAMANTE;200;348;650000;1867,8;0; ;ALMAGRO;COMUNA 5;SANCHEZ DE BUSTAMANTE 200;1173;C1173ABB
-34.61652993359365;-58.412704115461395; ;SANCHEZ DE LORIA;600;314;420000;1337,6;3; ;BALVANERA;COMUNA 3;SANCHEZ DE LORIA 600;1173;C1173ACL
-34.61652993359365;-58.412704115461395; ;SANCHEZ DE LORIA;600;372;459000;1233,9;3; ;BALVANERA;COMUNA 3;SANCHEZ DE LORIA 600;1173;C1173ACL
 ; ;29/12/2016;SANTA CATALINA;1300;152;109500;720,4;0; ;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ; ;SANTA ELENA;300;655;330000;503,8;3; ;BARRACAS;COMUNA 4; ; ; 
-34.59421789572681;-58.40348848128518;22/12/2016;SANTA FE AV.;2600;480;4500000;9375;0; ;RECOLETA;COMUNA 2;SANTA FE AV. 2600;1425;C1425BGN
-34.648516077732396;-58.38069676987313;22/12/2016;SANTA MAGDALENA;500;250;170000;680;0; ;BARRACAS;COMUNA 4;SANTA MAGDALENA 500;1277;C1277ACD
-34.634532590278894;-58.429897785051836;28/12/2016;SANTANDER;700;251;250000;996;0; ;PARQUE CHACABUCO;COMUNA 7;SANTANDER 700;1424;C1424CSH
-34.61851249070958;-58.38425328812135;28/12/2016;SANTIAGO DEL ESTERO;900;207;380000;1835,7;3,3; ;CONSTITUCION;COMUNA 1;SANTIAGO DEL ESTERO 900;1075;C1075AAR
-34.62347113428475;-58.38440020127549; ;SANTIAGO DEL ESTERO;1300;229;199000;869;3; ;CONSTITUCION;COMUNA 1;SANTIAGO DEL ESTERO 1300;1136;C1136ABB
-34.62347113428475;-58.38440020127549; ;SANTIAGO DEL ESTERO;1300;419;370000;883,1;3; ;CONSTITUCION;COMUNA 1;SANTIAGO DEL ESTERO 1300;1136;C1136ABB
-34.6246124725074;-58.384339389838615;26/12/2016;SANTIAGO DEL ESTERO;1400;566;480000;848,1;3; ;CONSTITUCION;COMUNA 1;SANTIAGO DEL ESTERO 1400;1136;C1136ABD
-34.6246124725074;-58.384339389838615;26/12/2016;SANTIAGO DEL ESTERO;1400;880;1050000;1193,2;0; ;CONSTITUCION;COMUNA 1;SANTIAGO DEL ESTERO 1400;1136;C1136ABD
-34.65715248988798;-58.408729956580295; ;SANTO DOMINGO;4300;219;95000;433,8;2; ;NUEVA POMPEYA;COMUNA 4;SANTO DOMINGO 4300;1437;C1437IDJ
-34.60175634892266;-58.48177487392725; ;SANTO TOME;2500;300;230000;766,7;1,2; ;VILLA DEL PARQUE;COMUNA 11;SANTO TOME 2500;1417;C1417GFD
-34.60610193669845;-58.48922997103037;27/12/2016;SANTO TOME;3100;406;425000;1046,8;1; ;VILLA DEL PARQUE;COMUNA 11;SANTO TOME 3100;1417;C1417GFP
-34.61068504993486;-58.49716273381854; ;SANTO TOME;3800;246;380000;1544,7;0; ;VILLA DEL PARQUE;COMUNA 11;SANTO TOME 3800;1417;C1417GGD
-34.61310860754628;-58.501384730136024;02/01/2017;SANTO TOME;4200;386;490000;1269,4;3; ;MONTE CASTRO;COMUNA 10;SANTO TOME 4200;1417;C1417GGL
-34.61428620404687;-58.50341300281521;28/12/2016;SANTO TOME;4400;300;380000;1266,7;3; ;MONTE CASTRO;COMUNA 10;SANTO TOME 4400;1417;C1417GGP
-34.62630133019218;-58.52082221126322; ;SANTO TOME;6000;1039;656000;631,4;1; ;VERSALLES;COMUNA 10;SANTO TOME 6000;1408;C1408AYN
-34.62159419355014;-58.39442830753455;29/12/2016;SARANDI;1100;350;325000;928,6;0; ;SAN CRISTOBAL;COMUNA 3;SARANDI 1100;1222;C1222ACL
 ; ;28/12/2016;SARAZA;400;422;550000;1303,3;0; ;PARQUE CHACABUCO;COMUNA 7; ; ; 
-34.637688595509594;-58.4292388773452;28/12/2016;SARAZA;800;374;292000;780,7;0; ;PARQUE CHACABUCO;COMUNA 7;SARAZA 800;1424;C1424CWH
-34.64019556773686;-58.44165307779756; ;SARAZA;1700;142;120000;845,1;1,2; ;PARQUE CHACABUCO;COMUNA 7;SARAZA 1700;1406;C1406IFF
-34.605468917495294;-58.389239715359;26/12/2016;SARMIENTO;1600;908;4200000;4625,6;5; ;SAN NICOLAS;COMUNA 1;SARMIENTO 1600;1042;C1042ABD
-34.6055579635163;-58.39066900885616;26/12/2016;SARMIENTO;1700;595;1500000;2521;0; ;SAN NICOLAS;COMUNA 1;SARMIENTO 1700;1042;C1042ABF
-34.606582940673924;-58.41125067749737; ;SARMIENTO;3200;215;288000;1339,5;3; ;BALVANERA;COMUNA 3;SARMIENTO 3200;1196;C1196AAH
-34.606707798810206;-58.4084827540299; ;SARMIENTO;3000;1386;1800000;1298,7;3; ;BALVANERA;COMUNA 3;SARMIENTO 3000;1196;C1196AAD
-34.604088570195884;-58.4890978806982; ;SASTRE, MARCOS;3000;285;340000;1193;1; ;VILLA DEL PARQUE;COMUNA 11;SASTRE, MARCOS 3000;1417;C1417FYH
-34.611367362352766;-58.50141674918073; ;SASTRE, MARCOS;4100;303;300000;990,1;1; ;MONTE CASTRO;COMUNA 10;SASTRE, MARCOS 4100;1417;C1417GAD
-34.588594305223836;-58.421648050630836;28/12/2016;SCALABRINI ORTIZ, RAUL AV.;2000;139;1300000;9352,5;0; ;PALERMO;COMUNA 14;SCALABRINI ORTIZ, RAUL AV. 2000;1425;C1425DBN
-34.59100110262908;-58.42527304555087;28/12/2016;SCALABRINI ORTIZ, RAUL AV.;1576;289;790000;2733,6;0; ;PALERMO;COMUNA 14;SCALABRINI ORTIZ, RAUL AV. 1576;1414;C1414DOP
-34.59847012737983;-58.43675027211648; ;SCALABRINI ORTIZ, RAUL AV.;500;418;750000;1794,3;2; ;VILLA CRESPO;COMUNA 15;SCALABRINI ORTIZ, RAUL AV. 500;1414;C1414DNR
-34.60128069228791;-58.441243646392046;03/01/2017;SCALABRINI ORTIZ, RAUL AV.;100;364;1500000;4120,9;0; ;VILLA CRESPO;COMUNA 15;SCALABRINI ORTIZ, RAUL AV. 100;1414;C1414DNN
-34.60128069228791;-58.441243646392046; ;SCALABRINI ORTIZ, RAUL AV.;100;364;1500000;4120,9;0; ;VILLA CRESPO;COMUNA 15;SCALABRINI ORTIZ, RAUL AV. 100;1414;C1414DNN
-34.60089451716766;-58.46220233255635; ;SEGUI, F. J., ALTE.;2200;300;395000;1316,7;3; ;PATERNAL;COMUNA 15;SEGUI, F. J., ALTE. 2200;1416;C1416BXV
-34.61799237461967;-58.455175616361046; ;SEGUI, F. J., ALTE.;600;280;295000;1053,6;1,6; ;CABALLITO;COMUNA 6;SEGUI, F. J., ALTE. 600;1406;C1406BRH
-34.5999057729234;-58.518989420268355;02/01/2017;SEGUROLA AV.;4411;273;370000;1355,3;0; ;VILLA DEVOTO;COMUNA 11;SEGUROLA AV. 4411;1419;C1419BQI
-34.6075225019402;-58.511878092119595;02/01/2017;SEGUROLA AV.;3200;388;700000;1804,1;0; ;VILLA DEVOTO;COMUNA 11;SEGUROLA AV. 3200;1417;C1417BBX
-34.613278948744785;-58.50701661535516; ;SEGUROLA AV.;2500;487;490000;1006,2;1,2; ;MONTE CASTRO;COMUNA 10;SEGUROLA AV. 2500;1417;C1417BBJ
-34.624674694122795;-58.494106764628846;27/12/2016;SEGUROLA AV.;1200;303;550000;1815,2;0; ;VELEZ SARSFIELD;COMUNA 10;SEGUROLA AV. 1200;1407;C1407ANX
-34.624674694122795;-58.494106764628846; ;SEGUROLA AV.;1200;305;595000;1950,8;0; ;VELEZ SARSFIELD;COMUNA 10;SEGUROLA AV. 1200;1407;C1407ANX
-34.62578361872942;-58.49271508104865; ;SEGUROLA AV.;1100;266;370000;1391;4; ;VELEZ SARSFIELD;COMUNA 10;SEGUROLA AV. 1100;1407;C1407ANV
-34.62854146450971;-58.48924378212084;27/12/2016;SEGUROLA AV.;700;312;290000;929,5;0; ;VELEZ SARSFIELD;COMUNA 10;SEGUROLA AV. 700;1407;C1407ANL
-34.63047166896003;-58.486821804984494;27/12/2016;SEGUROLA AV.;400;290;580000;2000;0; ;VELEZ SARSFIELD;COMUNA 10;SEGUROLA AV. 400;1407;C1407ANF
