#X;Y;FECHA;CALLE;NUMERO;M2;DOLARES;U_S_M2;FOT;COTIZ;BARRIOS;COMUNA;DIRECCION_NORMALIZADA;CODIGO_POSTAL;CODIGO_POSTAL_ARGENTINO
-58.49068091446217;-34.65947690565483;09/06/2017;BILBAO, FRANCISCO;5758;118;190000;1610,2;0;17,5;MATADEROS;COMUNA 9;BILBAO, FRANCISCO 5758;1440;C1440BFR
-58.478978298068306;-34.63840997812247;12/06/2017;BONIFACIO, JOSE;3900;206;180000;873,8;1,2;17,5;PARQUE AVELLANEDA;COMUNA 9;BONIFACIO, JOSE 3900;1407;C1407HEL
-58.478978298068306;-34.63840997812247;12/06/2017;BONIFACIO, JOSE;3900;230;280000;1217,4;3,4;17,5;PARQUE AVELLANEDA;COMUNA 9;BONIFACIO, JOSE 3900;1407;C1407HEL
-58.48039693791943;-34.63905975552355;12/06/2017;BONIFACIO, JOSE;4000;287;280000;975,6;3,5;17,5;PARQUE AVELLANEDA;COMUNA 9;BONIFACIO, JOSE 4000;1407;C1407HEN
-58.51732434191631;-34.64583599830132;13/06/2017;CAAGUAZU;6400;375;210000;560;0;17,5;LINIERS;COMUNA 9;CAAGUAZU 6400;1408;C1408ETN
-58.522844395116906;-34.65084009719417;12/06/2017;CAAGUAZU;7200;180;210000;1166,7;0;17,5;LINIERS;COMUNA 9;CAAGUAZU 7200;1408;C1408EUD
-58.51820225934541;-34.64640651989162;13/06/2017;CAFAYATE;700;334;230000;688,6;0;17,5;LINIERS;COMUNA 9;CAFAYATE 700;1408;C1408IMB
-58.51698094791172;-34.647358246790596;13/06/2017;CAFAYATE;800;152;153000;1006,6;0;17,5;LINIERS;COMUNA 9;CAFAYATE 800;1408;C1408IMD
-58.51698094791172;-34.647358246790596;12/06/2017;CAFAYATE;800;215;186000;865,1;0;17,5;LINIERS;COMUNA 9;CAFAYATE 800;1408;C1408IMD
-58.51698094791172;-34.647358246790596;13/06/2017;CAFAYATE;800;224;198000;883,9;0;17,5;LINIERS;COMUNA 9;CAFAYATE 800;1408;C1408IMD
-58.51451958784764;-34.65340227759655;13/06/2017;CAÑADA DE GOMEZ;1400;228;210000;921,1;2;17,5;MATADEROS;COMUNA 9;CAÑADA DE GOMEZ 1400;1440;C1440EGB
-58.51451958784764;-34.65340227759655;13/06/2017;CAÑADA DE GOMEZ;1400;228;215000;943;1,6;17,5;MATADEROS;COMUNA 9;CAÑADA DE GOMEZ 1400;1440;C1440EGB
-58.51237060559697;-34.655062717734324;09/06/2017;CAÑADA DE GOMEZ;1600;346;270000;780,3;0;17,5;MATADEROS;COMUNA 9;CAÑADA DE GOMEZ 1600;1440;C1440EGF
-58.5032487480768;-34.66251259434193;09/06/2017;CAÑADA DE GOMEZ;2400;282;260000;922;0;17,5;MATADEROS;COMUNA 9;CAÑADA DE GOMEZ 2400;1440;C1440EGV
-58.5032487480768;-34.66251259434193;13/06/2017;CAÑADA DE GOMEZ;2400;375;260000;693,3;0;17,5;MATADEROS;COMUNA 9;CAÑADA DE GOMEZ 2400;1440;C1440EGV
-58.50636147607368;-34.66031433238875;09/06/2017;CARDENAS, CNEL. AV.;2200;128;130000;1015,6;0;17,5;MATADEROS;COMUNA 9;CARDENAS, CNEL. AV. 2200;1440;C1440EJF
-58.52496430673657;-34.64002118223286;12/06/2017;CARHUE;100;320;790000;2468,8;0;17,5;LINIERS;COMUNA 9;CARHUE 100;1408;C1408GBB
-58.524658695496505;-34.643485685353355;12/06/2017;CARHUE;390;471;790000;1677,3;0;17,5;LINIERS;COMUNA 9;CARHUE 390;1408;C1408GBH
-58.518219287605326;-34.654407531520306;12/06/2017;CARHUE;1500;277;300000;1083;0;17,5;MATADEROS;COMUNA 9;CARHUE 1500;1440;C1440EQB
-58.50976030742872;-34.66111930407273;13/06/2017;CARHUE;2200;91;150000;1648,4;0;17,5;MATADEROS;COMUNA 9;CARHUE 2200;1440;C1440EQP
-58.50854852827313;-34.662118633819496;13/06/2017;CARHUE;2300;370;190000;513,5;0;17,5;MATADEROS;COMUNA 9;CARHUE 2300;1440;C1440EQR
-58.52114651409635;-34.6546923459002;12/06/2017;CASTRO, EMILIO AV.;7400;165;350000;2121,2;0;17,5;MATADEROS;COMUNA 9;CASTRO, EMILIO AV. 7400;1408;C1408IGX
 ; ;06/06/2017;20 DE SETIEMBRE;300;670;270000;403;0;17,5;BOCA;COMUNA 4; ; ; 
 ; ;08/06/2017;ACEVEDO, EDUARDO;200;185;265000;1432,4;3,5;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;08/06/2017;ACHALA;3500;1875;2750000;1466,7;0;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;21/06/2017;ACHEGA;2900;159;300000;1886,8;3;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;13/06/2017;AGUIRRE;1500;200;350000;1750;0;17,5;CHACARITA;COMUNA 15; ; ; 
 ; ;12/06/2017;ALCARAZ;4200;230;279000;1213;3,5;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;15/06/2017;ALMAGRO;1600;150;165000;1100;1,2;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;12/06/2017;ALVAREZ JONTE;300;213;300000;1408,5;0;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;08/06/2017;ALZAGA;2200;125;300000;2400;0;17,5;BOEDO;COMUNA 5; ; ; 
 ; ;08/06/2017;ALZAGA;2200;380;420000;1105,3;0;17,5;BOEDO;COMUNA 5; ; ; 
 ; ;06/06/2017;AMPERE;800;133;395000;2969,9;0;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;08/06/2017;AMPERE;800;307;620000;2019,5;0;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;14/06/2017;ARAOZ;700;433;1250000;2886,8;2,5;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;15/06/2017;ARAOZ;1400;441;890000;2018,1;1,6;17,5;PALERMO;COMUNA 14; ; ; 
 ; ;12/06/2017;ARGUIBEL, ANDRES;2700;303;1200000;3960,4;0;17,5;PALERMO;COMUNA 14; ; ; 
 ; ;09/06/2017;ARROTEA;600;247;350000;1417;0;17,5;FLORES;COMUNA 7; ; ; 
 ; ;09/06/2017;ARTIGAS, JOSE GERVASIO DE,;600;209;265000;1267,9;1,2;17,5;FLORES;COMUNA 7; ; ; 
 ; ;09/06/2017;ARTIGAS, JOSE GERVASIO DE,;1000;552;700000;1268,1;0;17,5;FLORES;COMUNA 7; ; ; 
 ; ;09/06/2017;ARTIGAS, JOSE GERVASIO DE,;200;300;450000;1500;0;17,5;FLORES;COMUNA 7; ; ; 
 ; ;08/06/2017;ARTIGAS, JOSE GERVASIO DE,;1800;200;275000;1375;0;17,5;VILLA GRAL. MITRE;COMUNA 11; ; ; 
 ; ;15/06/2017;ARTIGAS, JOSE GERVASIO DE,;1900;302;239000;791,4;1,2;17,5;VILLA GRAL. MITRE;COMUNA 11; ; ; 
 ; ;15/06/2017;ARTIGAS, JOSE GERVASIO DE,;2600;306;280000;915;0;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;15/06/2017;ARTIGAS, JOSE GERVASIO DE,;2700;231;285000;1233,8;2,5;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;15/06/2017;ARTIGAS, JOSE GERVASIO DE,;2900;153;230000;1503,3;2,5;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;15/06/2017;ARTIGAS, JOSE GERVASIO DE,;2900;156;350000;2243,6;3,5;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;06/06/2017;ARTIGAS, JOSE GERVASIO DE,;5200;375;770000;2053,3;0;17,5;VILLA PUEYRREDON;COMUNA 12; ; ; 
 ; ;08/06/2017;ARZOBISPO ESPINOSA;1900;338;750000;2218,9;0;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;12/06/2017;BARCALA;3000;300;460000;1533,3;0;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;08/06/2017;BARCALA;3000;303;450000;1485,1;0;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;06/06/2017;BEIRO, FRANCISCO;500;946;2000000;2114,2;0;17,5;AGRONOMIA;COMUNA 15; ; ; 
 ; ;07/06/2017;BELGRADO;3300;300;395000;1316,7;0;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;12/06/2017;BERMUDEZ;1500;390;450000;1153,8;3;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;13/06/2017;BOEDO;3000;215;380000;1767,4;0;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;09/06/2017;BOLIVAR;200;871;2500000;2870,3;0;17,5;MONTSERRAT;COMUNA 1; ; ; 
 ; ;07/06/2017;BOLIVAR;652;449;630000;1403,1;0;17,5;MONTSERRAT;COMUNA 1; ; ; 
 ; ;07/06/2017;BOLIVAR;1100;1035;660000;637,7;0;17,5;SAN TELMO;COMUNA 1; ; ; 
 ; ;07/06/2017;BOLIVAR;1300;692;950000;1372,8;0;17,5;VILLA GRAL. MITRE;COMUNA 11; ; ; 
 ; ;13/06/2017;CAFAYATE;600;485;180000;371,1;1,6;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;12/06/2017;CAFAYATE;600;3100;950000;306,5;0;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;15/06/2017;CALFUCURA;2700;177;270000;1525,4;3,5;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;08/06/2017;CASEROS;10;370;980000;2648,6;0;17,5;BARRACAS;COMUNA 4; ; ; 
 ; ;13/06/2017;CASEROS;100;556;1470000;2643,9;0;17,5;BARRACAS;COMUNA 4; ; ; 
 ; ;13/06/2017;CASTAÑARES;1000;142;300000;2112,7;0;17,5;PARQUE CHACABUCO;COMUNA 7; ; ; 
 ; ;16/06/2017;CASTELAR, EMILIO;700;230;250000;1087;3;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;08/06/2017;CASTRO;2200;340;229000;673,5;1,2;17,5;BOEDO;COMUNA 5; ; ; 
 ; ;13/06/2017;CERVANTES;1800;480;500000;1041,7;3;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;09/06/2017;CERVANTES;1900;535;800000;1495,3;3,4;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;13/06/2017;CERVANTES;2400;272;192000;705,9;2;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;15/06/2017;CERVANTES;2800;208;270000;1298,1;0;17,5;VILLA DEVOTO;COMUNA 11; ; ; 
 ; ;08/06/2017;CHICLANA;10;183;490000;2677,6;0;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;14/06/2017;CHICLANA;2800;144;230000;1597,2;0;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;14/06/2017;CHILE;2900;270;350000;1296,3;0;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;12/06/2017;COCHABAMBA;1100;229;550000;2401,7;5;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;09/06/2017;COCHABAMBA;1100;237;581000;2451,5;0;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;14/06/2017;COCHABAMBA;3100;197;275000;1395,9;0;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;06/06/2017;COCHRANE;3100;460;430000;934,8;0;17,5;VILLA PUEYRREDON;COMUNA 12; ; ; 
 ; ;07/06/2017;COLOMBRES;100;533;850000;1594,7;0;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;07/06/2017;COLOMBRES;600;186;350000;1881,7;3,5;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;06/06/2017;COLOMBRES;700;117;240000;2051,3;0;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;06/06/2017;COLOMBRES;700;287;500000;1742,2;0;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;05/06/2017;COLOMBRES;1000;186;350000;1881,7;3,4;17,5;BOEDO;COMUNA 5; ; ; 
 ; ;08/06/2017;COLOMBRES;1300;117;240000;2051,3;3,4;17,5;BOEDO;COMUNA 5; ; ; 
 ; ;08/06/2017;COLOMBRES;1500;150;350000;2333,3;3,4;17,5;BOEDO;COMUNA 5; ; ; 
 ; ;08/06/2017;COLONIA;275;223;580000;2600,9;3,4;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;08/06/2017;COLONIA;300;299;475000;1588,6;3,4;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;08/06/2017;COLONIA;400;1600;1900000;1187,5;3,4;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;13/06/2017;COLONIA;400;2000;1900000;950;3,4;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;06/06/2017;COLPAYO;200;1030;770000;747,6;3,4;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;14/06/2017;COMBATE DE LOS POZOS;1500;240;270000;1125;3,4;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;08/06/2017;COMBATE DE LOS POZOS;1776;136;350000;2573,5;3,4;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;13/06/2017;COMBATE DE LOS POZOS;2100;157;350000;2229,3;3,4;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;07/06/2017;COMBATIENTES DE MALVINAS;1500;240;270000;1125;3,4;17,5;VILLA ORTUZAR;COMUNA 15; ; ; 
 ; ;05/06/2017;COMBATIENTES DE MALVINAS;3100;180;359000;1994,4;3,4;17,5;PARQUE CHAS;COMUNA 15; ; ; 
 ; ;08/06/2017;COMBATIENTES DE MALVINAS;3100;206;320000;1553,4;3,4;17,5;PARQUE CHAS;COMUNA 15; ; ; 
 ; ;12/06/2017;CONCORDIA;700;375;1000000;2666,7;3,4;17,5;FLORESTA;COMUNA 10; ; ; 
 ; ;06/06/2017;CONCORDIA;1100;137;159900;1167,2;3,4;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;12/06/2017;CONCORDIA;1100;277;310000;1119,1;3,4;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;06/06/2017;CONCORDIA;4900;216;240000;1111,1;3,4;17,5;VILLA DEVOTO;COMUNA 11; ; ; 
 ; ;09/06/2017;CONDARCO;1100;472;570000;1207,6;3,4;17,5;FLORES;COMUNA 7; ; ; 
 ; ;06/06/2017;CONDARCO;1500;280;215000;767,9;3,4;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;13/06/2017;CONDARCO;1500;290;240000;827,6;3,4;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;15/06/2017;CONDARCO;1600;280;215000;767,9;3,4;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;06/06/2017;CONDARCO;3000;200;484400;2422;3,4;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;15/06/2017;CONDE;4800;225;288000;1280;3,4;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;05/06/2017;CONESA;2700;280;870000;3107,1;3,4;17,5;BELGRANO;COMUNA 13; ; ; 
 ; ;15/06/2017;CONESA;3000;256;399000;1558,6;3,4;17,5;NUÑEZ;COMUNA 13; ; ; 
 ; ;12/06/2017;CONESA;3074;256;399000;1558,6;3,4;17,5;NUÑEZ;COMUNA 13; ; ; 
 ; ;09/06/2017;CONESA;3200;1200;890000;741,7;3,4;17,5;NUÑEZ;COMUNA 13; ; ; 
 ; ;14/06/2017;CONESA;4500;140;299000;2135,7;3,4;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;07/06/2017;CONESA;4500;400;678000;1695;3,4;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;08/06/2017;CONGRESO;2200;89;390000;4382;3,4;17,5;BELGRANO;COMUNA 13; ; ; 
 ; ;08/06/2017;CONGRESO;2800;412;620000;1504,9;3,4;17,5;BELGRANO;COMUNA 13; ; ; 
 ; ;09/06/2017;CONGRESO;3600;383;550000;1436;3,4;17,5;COGHLAN;COMUNA 12; ; ; 
 ; ;05/06/2017;CONGRESO;5600;361;390000;1080,3;3,4;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;21/06/2017;CONGRESO;5700;144;240000;1666,7;3,4;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;07/06/2017;CONSTITUCION;2200;311;450000;1446,9;3,4;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;13/06/2017;CONSTITUCION;2200;1156;1500000;1297,6;3,4;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;05/06/2017;CONSTITUCION;2200;1159;1500000;1294,2;3,4;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;06/06/2017;CONSTITUCION;4300;320;220000;687,5;3,4;17,5;BOEDO;COMUNA 5; ; ; 
 ; ;13/06/2017;CONSTITUCION;4377;220;220000;1000;3,4;17,5;BOEDO;COMUNA 5; ; ; 
 ; ;06/06/2017;CORDOBA;3600;414;2000000;4830,9;3,4;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;15/06/2017;CORDOBA;4200;248;1800000;7258,1;3,4;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;15/06/2017;CORDOBA;5600;1617;6300000;3896,1;3,4;17,5;CHACARITA;COMUNA 15; ; ; 
 ; ;15/06/2017;CORDOBA;6000;189;700000;3703,7;3,4;17,5;CHACARITA;COMUNA 15; ; ; 
 ; ;13/06/2017;CORDOBA;6000;191;600000;3141,4;3,4;17,5;CHACARITA;COMUNA 15; ; ; 
 ; ;13/06/2017;CORDOBA;6019;189;790000;4179,9;3,4;17,5;CHACARITA;COMUNA 15; ; ; 
 ; ;07/06/2017;COREA;4000;216;225000;1041,7;3,4;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;08/06/2017;CORRALES;1600;520;400000;769,2;3,4;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;14/06/2017;CORREA;3400;360;300000;833,3;3,4;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;14/06/2017;CORREA;4000;159;230000;1446,5;3,4;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;07/06/2017;CORRIENTES;1900;277;1450000;5234,7;3,4;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;07/06/2017;CORRIENTES;1900;1796;7900000;4398,7;3,4;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;07/06/2017;CORRIENTES;3000;418;1250000;2990,4;3,4;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;05/06/2017;CORRIENTES;3400;417;1600000;3836,9;3,4;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;05/06/2017;CORRIENTES;3500;169;700000;4142;3,4;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;06/06/2017;CORRIENTES;3500;417;1600000;3836,9;3,4;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;06/06/2017;CORRIENTES;3500;680;700000;1029,4;3,4;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;06/06/2017;CORRIENTES;4300;780;3000000;3846,2;3,4;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;14/06/2017;CORRIENTES;5500;203;750000;3694,6;3,4;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;14/06/2017;CORRIENTES;6000;450;950000;2111,1;3,4;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;14/06/2017;CORRIENTES;6000;900;1800000;2000;3,4;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;08/06/2017;CORTEJARENA, JOSE A.;3001;219;220000;1004,6;3,4;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;09/06/2017;CORVALAN;2000;155;168000;1083,9;3,4;17,5;MATADEROS;COMUNA 9; ; ; 
 ; ;15/06/2017;COSTA RICA;4000;446;1200000;2690,6;3,4;17,5;PALERMO;COMUNA 14; ; ; 
 ; ;15/06/2017;COSTA RICA;4800;98;590000;6020,4;3,4;17,5;PALERMO;COMUNA 14; ; ; 
 ; ;05/06/2017;CRAMER;2500;424;2200000;5188,7;3,4;17,5;BELGRANO;COMUNA 13; ; ; 
 ; ;08/06/2017;CRAMER;2600;376;1600000;4255,3;3,4;17,5;BELGRANO;COMUNA 13; ; ; 
 ; ;07/06/2017;CRAMER;3600;258;530000;2054,3;3,4;17,5;NUÑEZ;COMUNA 13; ; ; 
 ; ;15/06/2017;CUBA;2800;150;600000;4000;3,4;17,5;BELGRANO;COMUNA 13; ; ; 
 ; ;09/06/2017;CUBA;2800;520;600000;1153,8;3,4;17,5;BELGRANO;COMUNA 13; ; ; 
 ; ;08/06/2017;CUCHA CUCHA;2300;519;1000000;1926,8;3,4;17,5;PATERNAL;COMUNA 15; ; ; 
 ; ;15/06/2017;CUENCA;2400;125;630000;5040;3,4;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;05/06/2017;CULLEN;5824;191;310000;1623;3,4;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;12/06/2017;CULPINA;300;530;1472500;2778,3;3,4;17,5;FLORES;COMUNA 7; ; ; 
 ; ;12/06/2017;CULPINA;330;530;1810000;3415,1;3,4;17,5;FLORES;COMUNA 7; ; ; 
 ; ;09/06/2017;CULPINA;1000;132;125000;947;3,4;17,5;FLORES;COMUNA 7; ; ; 
 ; ;09/06/2017;CURAPALIGUE;300;888;2700000;3040,5;3,4;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;08/06/2017;CURAPALIGUE;1000;3137;3300000;1052;3,4;17,5;PARQUE CHACABUCO;COMUNA 7; ; ; 
 ; ;13/06/2017;CURAPALIGUE;1800;301;150000;498,3;3,4;17,5;PARQUE CHACABUCO;COMUNA 7; ; ; 
 ; ;12/06/2017;CURITYBA;5300;130;142000;1092,3;3,4;17,5;MATADEROS;COMUNA 9; ; ; 
 ; ;16/06/2017;CURUZU CUATIA;2400;102;120000;1176,5;3,4;17,5;VILLA REAL;COMUNA 10; ; ; 
 ; ;16/06/2017;DANTE;100;520;900000;1730,8;3,4;17,5;VILLA LURO;COMUNA 10; ; ; 
 ; ;12/06/2017;DANTE;100;1800;700000;388,9;3,4;17,5;VILLA LURO;COMUNA 10; ; ; 
 ; ;14/06/2017;DARWIN;100;273;530000;1941,4;3,4;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;13/06/2017;DARWIN;135;1100;550000;500;3,4;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;13/06/2017;DE LA TORRE, LISANDRO;685;1300;780000;600;3,4;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;12/06/2017;DE LA TORRE, LISANDRO;700;685;780000;1138,7;3,4;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;12/06/2017;DE LA TORRE, LISANDRO;700;1300;780000;600;3,4;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;13/06/2017;DE LA TORRE, LISANDRO;1000;603;750000;1243,8;3,4;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;05/06/2017;DE LOS CONSTITUYENTES;3100;125;230000;1840;3,4;17,5;AGRONOMIA;COMUNA 15; ; ; 
 ; ;21/06/2017;DE LOS CONSTITUYENTES;3300;190;200000;1052,6;3,4;17,5;AGRONOMIA;COMUNA 15; ; ; 
 ; ;16/06/2017;DE LOS CONSTITUYENTES;3700;286;300000;1049;3,4;17,5;AGRONOMIA;COMUNA 15; ; ; 
 ; ;05/06/2017;DE LOS CONSTITUYENTES;4300;211;270000;1279,6;3,4;17,5;VILLA PUEYRREDON;COMUNA 12; ; ; 
 ; ;06/06/2017;DE LOS CONSTITUYENTES;4300;418;390000;933;3,4;17,5;VILLA PUEYRREDON;COMUNA 12; ; ; 
 ; ;21/06/2017;DE LOS CONSTITUYENTES;4800;215;300000;1395,3;3,4;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;21/06/2017;DE LOS CONSTITUYENTES;4800;221;210000;950,2;3,4;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;05/06/2017;DE LOS CONSTITUYENTES;4855;221;249000;1126,7;3,4;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;16/06/2017;DE LOS CONSTITUYENTES;5000;240;245000;1020,8;3,4;17,5;VILLA PUEYRREDON;COMUNA 12; ; ; 
 ; ;05/06/2017;DE LOS CONSTITUYENTES;5010;240;245000;1020,8;3,4;17,5;VILLA PUEYRREDON;COMUNA 12; ; ; 
 ; ;05/06/2017;DE LOS CONSTITUYENTES;5017;160;249000;1556,3;3,4;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;06/06/2017;DE LOS CONSTITUYENTES;5200;1406;1490000;1059,7;3,4;17,5;VILLA PUEYRREDON;COMUNA 12; ; ; 
 ; ;05/06/2017;DE LOS CONSTITUYENTES;6200;769;580000;754,2;3,4;17,5;VILLA PUEYRREDON;COMUNA 12; ; ; 
 ; ;05/06/2017;DE LOS INCAS;3900;350;1400000;4000;3,4;17,5;VILLA ORTUZAR;COMUNA 15; ; ; 
 ; ;16/06/2017;DE LOS INCAS;4200;408;2200000;5392,2;3,4;17,5;VILLA ORTUZAR;COMUNA 15; ; ; 
 ; ;05/06/2017;DEAN FUNES;500;243;320000;1316,9;3,4;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;07/06/2017;DEAN FUNES;500;247;290000;1174,1;3,4;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;05/06/2017;DEAN FUNES;500;248;230000;927,4;3,4;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;07/06/2017;DEAN FUNES;500;248;260000;1048,4;3,4;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;07/06/2017;DEAN FUNES;500;248;340000;1371;3,4;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;07/06/2017;DEAN FUNES;600;400;400000;1000;3,4;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;07/06/2017;DEAN FUNES;870;225;330000;1466,7;3,4;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;07/06/2017;DEAN FUNES;900;900;980000;1088,9;3,4;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;08/06/2017;DEAN FUNES;1000;306;300000;980,4;3,4;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;13/06/2017;DEAN FUNES;2400;500;1400000;2800;3,4;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;09/06/2017;DEFENSA;600;840;850000;1011,9;3,4;17,5;MONTSERRAT;COMUNA 1; ; ; 
 ; ;07/06/2017;DEHEZA;3100;153;395000;2581,7;3,4;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;07/06/2017;DEHEZA;3100;1125;698000;620,4;3,4;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;09/06/2017;DEL LIBERTADOR;7300;258;3500000;13565,9;3,4;17,5;NUÑEZ;COMUNA 13; ; ; 
 ; ;08/06/2017;DEL TIGRE;3800;375;350000;933,3;3,4;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;14/06/2017;DEL TIGRE;3800;375;360000;960;3,4;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;12/06/2017;DELGADO;545;190;280000;1473,7;3,4;17,5;COLEGIALES;COMUNA 13; ; ; 
 ; ;06/06/2017;DELLEPIANE, LUIS;6500;433;655000;1512,7;3,4;17,5;VILLA LUGANO;COMUNA 8; ; ; 
